"comment_id","created_at","text","like_count","user_id","reply_count","screen_name","gender","followers_count","statuses_count","source","parent_id"
"5161390139509358","Thu May 01 07:12:46 +0800 2025","没人回应，人家换个医院继续升职",3,"6214082299",0,"用户6214082299","f",1,1292,"来自四川",NA
"5161390118799735","Thu May 01 07:12:41 +0800 2025","图片评论",5,"1681380421",1,"Alicia纱橱羽扇小神仙","f",51,833,"来自上海",NA
"5161383751319604","Thu May 01 06:47:22 +0800 2025","不要给老爷乱上添乱，不懂事<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>",0,"7984748926",0,"坦荡小饼干爱改装","m",26,36,"来自广东",NA
"5161364697383720","Thu May 01 05:31:40 +0800 2025","别回应了，越描越黑，不知道又牵出多少腌臜事",0,"7625220005",0,"用户7625220005","f",1,9,"来自北京",NA
"5161363242222410","Thu May 01 05:25:53 +0800 2025","央媒在哪里？",2,"1683110597",3,"秋色照孤城","m",705,52339,"来自江苏",NA
"5161358632419663","Thu May 01 05:07:34 +0800 2025","在医院露着乳沟带着项圈张口闭口称男同事为哥哥，合适吗？",0,"7925160871",1,"米妮_8","m",31,55,"来自法国",NA
"5161343537381423","Thu May 01 04:07:34 +0800 2025","那个王辰也要查查，他和董袭莹不会是漂亮国安插的间谍吧，我看像，他们是败类中的败类",7,"7743458514",0,"巧克力奖","m",167,3602,"来自河南",NA
"5161326935278211","Thu May 01 03:01:37 +0800 2025","山西省临汾市襄汾县南贾坊村杨凯隐瞒他有孩子有案底和我交往，发现以后故意把我打成残疾，为了让我找不了别人只能跟他结婚，求媒体关注",2,"7984543159",0,"花轿变轮椅","f",38,8,"来自北京",NA
"5161326695417160","Thu May 01 03:00:40 +0800 2025","江苏的省台叫不动京城资本咖<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>🈚回应",0,"5523128795",0,"杨呆呆不怂","m",429,2447,"来自北京",NA
"5161304450402676","Thu May 01 01:32:16 +0800 2025","回应个牛马啊，都是大宗师们之间的交易。不能叫爷爷出来说姥姥的坏话吧。不成体统。",1,"5138917161",0,"巴比伦世家-白云奢侈品包包","f",156000,43377,"来自广东",NA
"5161271867740891","Wed Apr 30 23:22:48 +0800 2025","什么玩意这个关那个关，有关系有背景在咱们这基本就是可以直接通关！",1,"6168122421",0,"梦想家的远行","m",41,17,"来自黑龙江",NA
"5161260199184880","Wed Apr 30 22:36:26 +0800 2025","屁股↑都是屎怎么回应",0,"6221228512",0,"用户6221228512","m",54,41,"来自浙江",NA
"5161242290029717","Wed Apr 30 21:25:15 +0800 2025","还有海外高校认证关、王辰院士修改发言稿问题、工程承包问题、删论文问题、推荐信问题、考试透明度问题、微博删热搜问题、主要媒体不作为问题。。。。。。拔出萝卜带出泥的问题太多了，是得好好查查。",8,"5700094643",0,"_Betencourt_","m",47,0,"来自辽宁",NA
"5161191970183815","Wed Apr 30 18:05:19 +0800 2025","查下去 <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%95%99%E8%82%B2%E9%83%A8%E5%AF%B9%E5%A4%9A%E6%89%80%E5%9B%BD%E5%A4%96%E9%99%A2%E6%A0%A1%E5%90%AF%E5%8A%A8%E5%8A%A0%E5%BC%BA%E5%AE%A1%E6%9F%A5%23&extparam=%23%E6%95%99%E8%82%B2%E9%83%A8%E5%AF%B9%E5%A4%9A%E6%89%80%E5%9B%BD%E5%A4%96%E9%99%A2%E6%A0%A1%E5%90%AF%E5%8A%A8%E5%8A%A0%E5%BC%BA%E5%AE%A1%E6%9F%A5%23&luicode=20000061&lfid=5161173952235852"" data-hide=""""><span class=""surl-text"">#教育部对多所国外院校启动加强审查#</span></a>  <a href='/n/纳米AI搜索'>@纳米AI搜索</a>",0,"6382763902",0,"三体星链","m",33,769,"来自江苏",NA
"5161180550661774","Wed Apr 30 17:19:56 +0800 2025","可怕 <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8F%E5%92%8C%E5%8C%BB%E5%AD%A6%E9%99%A2%E5%AD%A6%E4%BD%8D%E8%AE%BA%E6%96%87%E7%B3%BB%E7%BB%9F%E8%AE%BF%E5%AE%A2%E5%B7%B2%E6%97%A0%E6%B3%95%E6%9F%A5%E7%9C%8B%23&extparam=%23%E5%8D%8F%E5%92%8C%E5%8C%BB%E5%AD%A6%E9%99%A2%E5%AD%A6%E4%BD%8D%E8%AE%BA%E6%96%87%E7%B3%BB%E7%BB%9F%E8%AE%BF%E5%AE%A2%E5%B7%B2%E6%97%A0%E6%B3%95%E6%9F%A5%E7%9C%8B%23&luicode=20000061&lfid=5161173952235852"" data-hide=""""><span class=""surl-text"">#协和医学院学位论文系统访客已无法查看#</span></a> 不回应不处理 。当事人病人如果起诉医院和肖某飞，我支持  。然后能连锁反应查下去 <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%95%99%E8%82%B2%E9%83%A8%E5%AF%B9%E5%A4%9A%E6%89%80%E5%9B%BD%E5%A4%96%E9%99%A2%E6%A0%A1%E5%90%AF%E5%8A%A8%E5%8A%A0%E5%BC%BA%E5%AE%A1%E6%9F%A5%23&extparam=%23%E6%95%99%E8%82%B2%E9%83%A8%E5%AF%B9%E5%A4%9A%E6%89%80%E5%9B%BD%E5%A4%96%E9%99%A2%E6%A0%A1%E5%90%AF%E5%8A%A8%E5%8A%A0%E5%BC%BA%E5%AE%A1%E6%9F%A5%23&luicode=20000061&lfid=5161173952235852"" data-hide=""""><span class=""surl-text"">#教育部对多所国外院校启动加强审查#</span></a> <a href='/n/长江日报'>@长江日报</a>",2,"2675165631",0,"明轩如歌","m",1410,38020,"来自江苏",NA
"5161176971873212","Wed Apr 30 17:05:43 +0800 2025","看到有人说 还是让资本家的丑孩子闯娱乐圈吧  至少不会危及患者生命",1,"7577811764",0,"王一一尔","m",36,424,"来自江苏",NA
"5161176594384329","Wed Apr 30 17:04:13 +0800 2025","各方都在装死 估计一查能查出一窝",1,"7577811764",0,"王一一尔","m",36,424,"来自江苏",NA
"5161176317823376","Wed Apr 30 17:03:07 +0800 2025","协和确实该发个回应了，肖飞自己都出来回应了……",2,"1978344973",0,"_洱海","f",261,243,"来自江苏",NA
"5161175901800986","Wed Apr 30 17:01:28 +0800 2025","这家人现在就是装死 想等热度过去",1,"1753176917",0,"吃成一个包子","f",993,4477,"来自江苏",NA
